,"filename","prompt","original_vid_fps","sampling_fps","pose_height_class","pose_height_value","translation","pose_misc","pose_metadata_filename","person_placeholder","action_placeholder","place_placeholder","experiment_comment"
113,"006_OnSpotDance_hrnet_stickfigure_5_normal_Zin5_NA.npy","A woman dancing at the same spot in a park. The camera moves closer to the person.",24,5,"normal",358,"Zin5","NA","006_OnSpotDance","A woman","dancing at the same spot","in a park","camera_motion"
114,"006_OnSpotDance_hrnet_stickfigure_5_normal_Zin10_NA.npy","A man dancing at the same spot in a park. The camera moves closer to the person.",24,5,"normal",358,"Zin10","NA","006_OnSpotDance","A man","dancing at the same spot","in a park","camera_motion"
115,"006_OnSpotDance_hrnet_stickfigure_5_normal_Zin10_NA.npy","A woman dancing at the same spot in a park. The camera moves closer to the person.",24,5,"normal",358,"Zin10","NA","006_OnSpotDance","A woman","dancing at the same spot","in a park","camera_motion"
116,"006_OnSpotDance_hrnet_stickfigure_5_normal_Zout5_NA.npy","A man dancing at the same spot in a park. The camera moves away from the person.",24,5,"normal",358,"Zout5","NA","006_OnSpotDance","A man","dancing at the same spot","in a park","camera_motion"
117,"006_OnSpotDance_hrnet_stickfigure_5_normal_Zout5_NA.npy","A woman dancing at the same spot in a park. The camera moves away from the person.",24,5,"normal",358,"Zout5","NA","006_OnSpotDance","A woman","dancing at the same spot","in a park","camera_motion"
118,"006_OnSpotDance_hrnet_stickfigure_5_normal_Zout10_NA.npy","A man dancing at the same spot in a park. The camera moves away from the person.",24,5,"normal",358,"Zout10","NA","006_OnSpotDance","A man","dancing at the same spot","in a park","camera_motion"
119,"006_OnSpotDance_hrnet_stickfigure_5_normal_Zout10_NA.npy","A woman dancing at the same spot in a park. The camera moves away from the person.",24,5,"normal",358,"Zout10","NA","006_OnSpotDance","A woman","dancing at the same spot","in a park","camera_motion"
120,"007_HighKnees_hrnet_stickfigure_5_normal_L2Rst2_NA.npy","A man exercises by lifting the left leg followed by the right leg in a park. The camera moves from left to right.",29.97,5,"normal",340,"L2Rst2","NA","007_HighKnees","A man","exercises by lifting the left leg followed by the right leg","in a park","camera_motion"
121,"007_HighKnees_hrnet_stickfigure_5_normal_L2Rst2_NA.npy","A woman exercises by lifting the left leg followed by the right leg in a park. The camera moves from left to right.",29.97,5,"normal",340,"L2Rst2","NA","007_HighKnees","A woman","exercises by lifting the left leg followed by the right leg","in a park","camera_motion"
122,"007_HighKnees_hrnet_stickfigure_5_normal_L2Rst5_NA.npy","A man exercises by lifting the left leg followed by the right leg in a park. The camera moves from left to right.",29.97,5,"normal",340,"L2Rst5","NA","007_HighKnees","A man","exercises by lifting the left leg followed by the right leg","in a park","camera_motion"
123,"007_HighKnees_hrnet_stickfigure_5_normal_L2Rst5_NA.npy","A woman exercises by lifting the left leg followed by the right leg in a park. The camera moves from left to right.",29.97,5,"normal",340,"L2Rst5","NA","007_HighKnees","A woman","exercises by lifting the left leg followed by the right leg","in a park","camera_motion"
124,"007_HighKnees_hrnet_stickfigure_5_normal_L2Rst8_NA.npy","A man exercises by lifting the left leg followed by the right leg in a park. The camera moves from left to right.",29.97,5,"normal",340,"L2Rst8","NA","007_HighKnees","A man","exercises by lifting the left leg followed by the right leg","in a park","camera_motion"
125,"007_HighKnees_hrnet_stickfigure_5_normal_L2Rst8_NA.npy","A woman exercises by lifting the left leg followed by the right leg in a park. The camera moves from left to right.",29.97,5,"normal",340,"L2Rst8","NA","007_HighKnees","A woman","exercises by lifting the left leg followed by the right leg","in a park","camera_motion"
126,"007_HighKnees_hrnet_stickfigure_5_normal_R2Lst2_NA.npy","A man exercises by lifting the left leg followed by the right leg in a park. The camera moves from right to left.",29.97,5,"normal",340,"R2Lst2","NA","007_HighKnees","A man","exercises by lifting the left leg followed by the right leg","in a park","camera_motion"
127,"007_HighKnees_hrnet_stickfigure_5_normal_R2Lst2_NA.npy","A woman exercises by lifting the left leg followed by the right leg in a park. The camera moves from right to left.",29.97,5,"normal",340,"R2Lst2","NA","007_HighKnees","A woman","exercises by lifting the left leg followed by the right leg","in a park","camera_motion"
128,"007_HighKnees_hrnet_stickfigure_5_normal_R2Lst5_NA.npy","A man exercises by lifting the left leg followed by the right leg in a park. The camera moves from right to left.",29.97,5,"normal",340,"R2Lst5","NA","007_HighKnees","A man","exercises by lifting the left leg followed by the right leg","in a park","camera_motion"
129,"007_HighKnees_hrnet_stickfigure_5_normal_R2Lst5_NA.npy","A woman exercises by lifting the left leg followed by the right leg in a park. The camera moves from right to left.",29.97,5,"normal",340,"R2Lst5","NA","007_HighKnees","A woman","exercises by lifting the left leg followed by the right leg","in a park","camera_motion"
130,"007_HighKnees_hrnet_stickfigure_5_normal_R2Lst8_NA.npy","A man exercises by lifting the left leg followed by the right leg in a park. The camera moves from right to left.",29.97,5,"normal",340,"R2Lst8","NA","007_HighKnees","A man","exercises by lifting the left leg followed by the right leg","in a park","camera_motion"
131,"007_HighKnees_hrnet_stickfigure_5_normal_R2Lst8_NA.npy","A woman exercises by lifting the left leg followed by the right leg in a park. The camera moves from right to left.",29.97,5,"normal",340,"R2Lst8","NA","007_HighKnees","A woman","exercises by lifting the left leg followed by the right leg","in a park","camera_motion"
132,"007_HighKnees_hrnet_stickfigure_5_normal_Zin5_NA.npy","A man exercises by lifting the left leg followed by the right leg in a park. The camera moves closer to the person.",29.97,5,"normal",340,"Zin5","NA","007_HighKnees","A man","exercises by lifting the left leg followed by the right leg","in a park","camera_motion"
133,"007_HighKnees_hrnet_stickfigure_5_normal_Zin5_NA.npy","A woman exercises by lifting the left leg followed by the right leg in a park. The camera moves closer to the person.",29.97,5,"normal",340,"Zin5","NA","007_HighKnees","A woman","exercises by lifting the left leg followed by the right leg","in a park","camera_motion"
134,"007_HighKnees_hrnet_stickfigure_5_normal_Zin10_NA.npy","A man exercises by lifting the left leg followed by the right leg in a park. The camera moves closer to the person.",29.97,5,"normal",340,"Zin10","NA","007_HighKnees","A man","exercises by lifting the left leg followed by the right leg","in a park","camera_motion"
135,"007_HighKnees_hrnet_stickfigure_5_normal_Zin10_NA.npy","A woman exercises by lifting the left leg followed by the right leg in a park. The camera moves closer to the person.",29.97,5,"normal",340,"Zin10","NA","007_HighKnees","A woman","exercises by lifting the left leg followed by the right leg","in a park","camera_motion"
136,"007_HighKnees_hrnet_stickfigure_5_normal_Zout5_NA.npy","A man exercises by lifting the left leg followed by the right leg in a park. The camera moves away from the person.",29.97,5,"normal",340,"Zout5","NA","007_HighKnees","A man","exercises by lifting the left leg followed by the right leg","in a park","camera_motion"
137,"007_HighKnees_hrnet_stickfigure_5_normal_Zout5_NA.npy","A woman exercises by lifting the left leg followed by the right leg in a park. The camera moves away from the person.",29.97,5,"normal",340,"Zout5","NA","007_HighKnees","A woman","exercises by lifting the left leg followed by the right leg","in a park","camera_motion"
138,"007_HighKnees_hrnet_stickfigure_5_normal_Zout10_NA.npy","A man exercises by lifting the left leg followed by the right leg in a park. The camera moves away from the person.",29.97,5,"normal",340,"Zout10","NA","007_HighKnees","A man","exercises by lifting the left leg followed by the right leg","in a park","camera_motion"
139,"007_HighKnees_hrnet_stickfigure_5_normal_Zout10_NA.npy","A woman exercises by lifting the left leg followed by the right leg in a park. The camera moves away from the person.",29.97,5,"normal",340,"Zout10","NA","007_HighKnees","A woman","exercises by lifting the left leg followed by the right leg","in a park","camera_motion"
140,"008_SumoSquat_hrnet_stickfigure_5_normal_L2Rst2_NA.npy","A man performing squats in a park. The camera moves from left to right.",29.976,5,"normal",385,"L2Rst2","NA","008_SumoSquat","A man","performing squats","in a park","camera_motion"
141,"008_SumoSquat_hrnet_stickfigure_5_normal_L2Rst2_NA.npy","A woman performing squats in a park. The camera moves from left to right.",29.976,5,"normal",385,"L2Rst2","NA","008_SumoSquat","A woman","performing squats","in a park","camera_motion"
142,"008_SumoSquat_hrnet_stickfigure_5_normal_L2Rst5_NA.npy","A man performing squats in a park. The camera moves from left to right.",29.976,5,"normal",385,"L2Rst5","NA","008_SumoSquat","A man","performing squats","in a park","camera_motion"
143,"008_SumoSquat_hrnet_stickfigure_5_normal_L2Rst5_NA.npy","A woman performing squats in a park. The camera moves from left to right.",29.976,5,"normal",385,"L2Rst5","NA","008_SumoSquat","A woman","performing squats","in a park","camera_motion"
144,"008_SumoSquat_hrnet_stickfigure_5_normal_L2Rst8_NA.npy","A man performing squats in a park. The camera moves from left to right.",29.976,5,"normal",385,"L2Rst8","NA","008_SumoSquat","A man","performing squats","in a park","camera_motion"
145,"008_SumoSquat_hrnet_stickfigure_5_normal_L2Rst8_NA.npy","A woman performing squats in a park. The camera moves from left to right.",29.976,5,"normal",385,"L2Rst8","NA","008_SumoSquat","A woman","performing squats","in a park","camera_motion"
146,"008_SumoSquat_hrnet_stickfigure_5_normal_R2Lst2_NA.npy","A man performing squats in a park. The camera moves from right to left.",29.976,5,"normal",385,"R2Lst2","NA","008_SumoSquat","A man","performing squats","in a park","camera_motion"
147,"008_SumoSquat_hrnet_stickfigure_5_normal_R2Lst2_NA.npy","A woman performing squats in a park. The camera moves from right to left.",29.976,5,"normal",385,"R2Lst2","NA","008_SumoSquat","A woman","performing squats","in a park","camera_motion"
148,"008_SumoSquat_hrnet_stickfigure_5_normal_R2Lst5_NA.npy","A man performing squats in a park. The camera moves from right to left.",29.976,5,"normal",385,"R2Lst5","NA","008_SumoSquat","A man","performing squats","in a park","camera_motion"
149,"008_SumoSquat_hrnet_stickfigure_5_normal_R2Lst5_NA.npy","A woman performing squats in a park. The camera moves from right to left.",29.976,5,"normal",385,"R2Lst5","NA","008_SumoSquat","A woman","performing squats","in a park","camera_motion"
150,"008_SumoSquat_hrnet_stickfigure_5_normal_R2Lst8_NA.npy","A man performing squats in a park. The camera moves from right to left.",29.976,5,"normal",385,"R2Lst8","NA","008_SumoSquat","A man","performing squats","in a park","camera_motion"
151,"008_SumoSquat_hrnet_stickfigure_5_normal_R2Lst8_NA.npy","A woman performing squats in a park. The camera moves from right to left.",29.976,5,"normal",385,"R2Lst8","NA","008_SumoSquat","A woman","performing squats","in a park","camera_motion"
152,"008_SumoSquat_hrnet_stickfigure_5_normal_Zin5_NA.npy","A man performing squats in a park. The camera moves closer to the person.",29.976,5,"normal",385,"Zin5","NA","008_SumoSquat","A man","performing squats","in a park","camera_motion"
153,"008_SumoSquat_hrnet_stickfigure_5_normal_Zin5_NA.npy","A woman performing squats in a park. The camera moves closer to the person.",29.976,5,"normal",385,"Zin5","NA","008_SumoSquat","A woman","performing squats","in a park","camera_motion"
154,"008_SumoSquat_hrnet_stickfigure_5_normal_Zin10_NA.npy","A man performing squats in a park. The camera moves closer to the person.",29.976,5,"normal",385,"Zin10","NA","008_SumoSquat","A man","performing squats","in a park","camera_motion"
155,"008_SumoSquat_hrnet_stickfigure_5_normal_Zin10_NA.npy","A woman performing squats in a park. The camera moves closer to the person.",29.976,5,"normal",385,"Zin10","NA","008_SumoSquat","A woman","performing squats","in a park","camera_motion"
156,"008_SumoSquat_hrnet_stickfigure_5_normal_Zout5_NA.npy","A man performing squats in a park. The camera moves away from the person.",29.976,5,"normal",385,"Zout5","NA","008_SumoSquat","A man","performing squats","in a park","camera_motion"
157,"008_SumoSquat_hrnet_stickfigure_5_normal_Zout5_NA.npy","A woman performing squats in a park. The camera moves away from the person.",29.976,5,"normal",385,"Zout5","NA","008_SumoSquat","A woman","performing squats","in a park","camera_motion"
158,"008_SumoSquat_hrnet_stickfigure_5_normal_Zout10_NA.npy","A man performing squats in a park. The camera moves away from the person.",29.976,5,"normal",385,"Zout10","NA","008_SumoSquat","A man","performing squats","in a park","camera_motion"
159,"008_SumoSquat_hrnet_stickfigure_5_normal_Zout10_NA.npy","A woman performing squats in a park. The camera moves away from the person.",29.976,5,"normal",385,"Zout10","NA","008_SumoSquat","A woman","performing squats","in a park","camera_motion"
160,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A man gets up and sits back on a chair in a park.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A man","gets up and sits back on a chair","in a park","default"
161,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A woman gets up and sits back on a chair in a park.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A woman","gets up and sits back on a chair","in a park","default"
162,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A man jogging in the same spot in a park.",15,5,"normal",365,"no","NA","002_StandingJog","A man","jogging in the same spot","in a park","default"
163,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A woman jogging in the same spot in a park.",15,5,"normal",365,"no","NA","002_StandingJog","A woman","jogging in the same spot","in a park","default"
